X,Y,OBJECTID,name,introduction,difficulty,completionTime,hasAlerts,introductionThumbnail,walkingAndTrampingWebPage,dateLoadedToGIS
172.6929746,-41.12935934,1973,Asbestos Cottage tracks,Walk to an historic cottage (built 1897) that was home to a reclusive couple for nearly 40 years.,Advanced,2 hr | 4 - 5 hr one way,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/151894/asbeston-cottage-track-1200.jpg,https://www.doc.govt.nz/link/84C9D244-0BE1-4D91-B102-BF634E9009D8.aspx,2018-06-22T04:19:24.000Z
168.662001,-44.913323,1974,Atleys Track,You can see many historic gold mining features from Atleys Track and there are superb views from the summit of Mt Dewar.,Advanced,5 - 6 hr ,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/48486/atleys-track-sign-1920.jpg,https://www.doc.govt.nz/link/33D533B8-EA71-4274-BBA2-0597EBE5FAC5.aspx,2018-06-22T04:19:25.000Z
171.5456759,-42.94499698,1975,Avalanche Peak - Crow River Route,"This route makes a good weekend trip, all against a backdrop of some of the best features of Arthur’s Pass National Park – glaciers, mountain peaks and ice-fed rivers. Crow Hut is at the bush edge in an alpine meadow.",Expert,2 days,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/18959/avalanche-peak-to-crow-hut-route-220.jpg,https://www.doc.govt.nz/link/B015ECE4-5134-49B2-8788-8607663B616E.aspx,2018-06-22T04:19:25.000Z
171.5477155,-42.93647063,1976,Avalanche Peak Route,"Avalanche Peak is the only peak in Arthur's Pass that is marked by a poled route to the summit. The climb is 1,100 m vertical from the village (over just 2.5 km horizontal), and on a fine day, you will be rewarded with grand views of the surrounding peaks",Expert,6 - 8 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/18636/avalanche-peak-220.jpg,https://www.doc.govt.nz/link/1B0F6ECA-11F7-4167-B338-B2690262727E.aspx,2018-06-22T04:19:25.000Z
170.0641876,-44.12643027,1977,Baikie Hut Track,Baikie Hut makes a great picnic or overnight venue.,Advanced,3 hr one way,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/151517/baikie-hut-track-220.jpg,https://www.doc.govt.nz/link/CEA113C8-0700-44FF-BC99-D79C392EB15D.aspx,2018-06-22T04:19:25.000Z
171.4016795,-42.62703957,1978,Bain Bay Track,The Bain Bay Track travels through wetlands and around the lake shore to Bain Bay.,Easy,2.5 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/43770/lake-brunner-view-480.jpg,https://www.doc.govt.nz/link/DCC16E4F-F946-4106-93C5-2C004A455172.aspx,2018-06-22T04:19:25.000Z
175.8220988,-40.14956655,1979,Beehive Creek Walkway,This walk follows a shallow creek through a mixture of native bush and exotics before crossing farmland.,Easy,2-3 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/14079/beehive-creek-223.jpg,https://www.doc.govt.nz/link/FC7AD7D6-B1C0-4751-A98F-233978D414B6.aspx,2018-06-22T04:19:25.000Z
169.6529988,-44.40562189,1980,Ben Avon access route,This side trip off Ahuriri valley provides the opportunity to scale Ben Avon Peak in Ahuriri Conservation Park. ,Expert,30 min,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/119796/ben-avon-easement-565.jpg,https://www.doc.govt.nz/link/C61EE3B3-580D-41CA-9912-B18209043088.aspx,2018-06-22T04:19:25.000Z
168.6377455,-45.01963718,1981,Ben Lomond Track,"The Ben Lomond Track is a demanding climb, but on clear days trampers are rewarded at the summit with spectacular panoramic views.",Easy,"3-4 hr to Ben Lomond Saddle, 6-8 hr to Ben Lomond ",Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/19999/ben-lomond-1920.jpg,https://www.doc.govt.nz/link/7A9C364E-36AA-4B4B-AF32-DCDFEDA9EBD1.aspx,2018-06-22T04:19:25.000Z
174.9898877,-41.33302225,1982,Big Bend Track,The Big Bend Track follows the Orongorongo River and connects the Orongorongo Track with the Whakanui Track.,Intermediate,1 hr 30 min one way from Turere Bridge,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/19627/big-bend-track-600.jpg,https://www.doc.govt.nz/link/DF2DBD3E-1599-4827-B3F8-D80EE2E983D4.aspx,2018-06-22T04:19:26.000Z
171.8936292,-42.24596864,1983,Big River tracks,"Explore a remarkable array of goldmining relics in Big River, one of the most intact mining areas.","Intermediate,Advanced",,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/19375/Big_Rive_%20Engine_House_25.01_223.JPG,https://www.doc.govt.nz/link/4340C1A3-F079-4D21-89B8-18110229F1F4.aspx,2018-06-22T04:19:26.000Z
167.6354101,-45.86641065,1984,Big Tōtara Walk,This short walking track winds through forest to some of Southland’s largest and oldest tōtara trees in a forest that has never been logged.,Easy,30 min return,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/65195/big-totara-223-thumb.jpg,https://www.doc.govt.nz/link/4A7B1B14-7A0B-49F5-B84B-9C0CF44E5EDB.aspx,2018-06-22T04:19:26.000Z
169.6244622,-44.3781718,1985,Birch Creek access route,This public access route travels along Birch Creek in the Ahuriri valley. ,Expert,1 hr one way,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/119808/birch-creek-easement-565.jpg,https://www.doc.govt.nz/link/2C4A37D5-1242-4291-A856-7706E8C0173F.aspx,2018-06-22T04:19:26.000Z
172.0402893,-43.19203335,1986,Black Hill Hut tracks,Walk to Black Hill Hut on one of these tracks or combine them to make a circuit.,Advanced,2 days,Refer to DOC website for current alerts,https://www.doc.govt.nz/images/no-photo-220x140.jpg,https://www.doc.govt.nz/link/AC0AACEA-8F94-4F38-B088-6344F03539FC.aspx,2018-06-22T04:19:26.000Z
169.2132875,-44.12294067,1987,Blue Valley Track,"This track is easily accessible and an interesting day or overnight trip.

",Advanced,2-3 hr one way,Refer to DOC website for current alerts,https://www.doc.govt.nz/images/no-photo-220x140.jpg,https://www.doc.govt.nz/link/DF40312D-F359-4045-8072-7AA12B1AFF64.aspx,2018-06-22T04:19:26.000Z
169.2571988,-44.17880346,1988,Blue-Young Link Track,"An extension of the very popular Blue Pools Walk and connects with the Young River. It's  also an alternative, high river route to the stat of the Gillespie Pass Circuit.  ",Intermediate,3 -4 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/38338/blue-young-track.jpg,https://www.doc.govt.nz/link/D2B1B1FC-83CD-4E64-98C2-04BCF4BAE84A.aspx,2018-06-22T04:19:26.000Z
172.3302046,-43.16064558,1989,Bob’s Camp Bivouac Route ,Visit a cute bivvy with an unusual curved roof.,Expert,5 hr one way,Refer to DOC website for current alerts,https://www.doc.govt.nz/images/no-photo-220x140.jpg,https://www.doc.govt.nz/link/9A075B44-FA73-4B5D-B166-137D97DA0B3C.aspx,2018-06-22T04:19:26.000Z
168.4982227,-45.07305085,1990,Bob’s Cove Bridle Track,On Bob's Cove Bridle Track you'll follow history along the original bridle track that linked Queenstown and Glenorchy.,Easy,1-2 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/20146/bobs-cove.jpg,https://www.doc.govt.nz/link/C050B242-2584-4489-B521-92459D35196D.aspx,2018-06-22T04:19:26.000Z
168.5274676,-45.07332148,1991,Bob’s Cove Track & Nature Walk,This short walk passes through native bush to reach a stunning cove on Lake Wakatipu - it's a great option for kids.,Easy,20 min one way,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/20142/bobs-cave-1920.jpg,https://www.doc.govt.nz/link/B5C9E048-0F10-4685-AD16-CF7A9EA04047.aspx,2018-06-22T04:19:27.000Z
167.3656778,-45.7740298,1992,Borland Road to Monowai Hut Track,This tramping track leads from Borland Saddle to a hut at the northern end of Lake Monowai in Fiordland National Park.,Advanced,9 hr one way,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/65512/borland-towards-lake-monowai-220.jpg,https://www.doc.govt.nz/link/3F1CEB08-457E-4A69-89C2-D57009D7FDDD.aspx,2018-06-22T04:19:27.000Z
169.2079604,-44.34102058,1993,Boundary Creek Track,A pleasant climb up an old musterers' track above an upland river gorge.,Advanced,6- 8 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/55871/boundary-creek-223.jpg,https://www.doc.govt.nz/link/B6B7DC98-B769-4D16-93B9-56361B6FD9D1.aspx,2018-06-22T04:19:27.000Z
176.8248634,-39.12380164,1994,Boundary Stream Walks,Walk to the Hawke's Bay highest waterfall or choose another walk in an area where native forest and birds are protected from pests and predators - shorter options are suitable for children,Easy,,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/20958/bell-rock-boundary-stream-223.jpg,https://www.doc.govt.nz/link/BD2121F3-B640-4335-AE39-9D304AAFE5E7.aspx,2018-06-22T04:19:27.000Z
167.9835344,-45.14119224,1995,Boyd Creek Track,"This difficult tramping track leads from the Milford Road up the Boyd Creek onto the tops of the Countess Range, in the Snowdon Forest area. ",Advanced,2.5 - 3.5 hr to tops,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/63500/boyd-creek-sign-223.jpg,https://www.doc.govt.nz/link/3A6F03F8-0506-43A3-9A99-FFA7832B0CC7.aspx,2018-06-22T04:19:27.000Z
176.2077564,-39.03180196,1996,"Boyd, Oamaru and Cascade Hut tracks","Combine these tracks for a multi-night tramp with lush beech forest, river crossings and wildlife. Several huts and road ends allow you to tailor a trip to suit.",Advanced,2 - 4 days,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/150338/hinemaiaia-track-annaelwarth-thumb.jpg,https://www.doc.govt.nz/link/541125FD-D7E7-40FB-9C0B-EEB251B62401.aspx,2018-06-22T04:19:27.000Z
170.2452208,-43.92699417,1997,Braemar Road to Landslip Creek,A public access easement leads to Landslip Creek above Lake Pukaki. ,Advanced,3 hr one way,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/122049/braemar-landslip-winter-565.jpg,https://www.doc.govt.nz/link/51C0CD2F-73B4-4802-8639-665F60D320D4.aspx,2018-06-22T04:19:27.000Z
167.1564114,-45.46365128,1998,Brasell Point Nature Walk,"This walking track in Deep Cove, Doubtful Sound, is a short, self guided nature walk through forest to the Helena Falls lookout.",Easy,1 hr return,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/64662/brasell-point-nature-walk-223.JPG,https://www.doc.govt.nz/link/8EA38166-5E43-439D-A716-F61C6733526F.aspx,2018-06-22T04:19:27.000Z
169.435318,-44.528134,1999,Breast Hill Track,"This tramping track, taking 2-3 days to complete, forms part of the Te Araroa - The Long Pathway and connects to the Timaru River Track. ",Advanced,2 days,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/58348/breast-hill-1200.jpg,https://www.doc.govt.nz/link/264819CC-3F92-4F3C-90D6-BDCB9BB44F19.aspx,2018-06-22T04:19:27.000Z
174.9727674,-39.2744882,2000,Bridge to Nowhere Walk,Walk to an abandoned bridge in the heart of the Whanganui National Park.,Easy,1 hr 30 min return,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/21565/bridge-to-nowhere-220.jpg,https://www.doc.govt.nz/link/B3DA3278-FF9F-41C5-BBDF-FB2155C6D39D.aspx,2018-06-22T04:19:27.000Z
169.3444648,-44.1206154,2001,Bridle Track,"This well-graded track follows a section of the old Bridle Track, the first link between Otago and Westland.",Easy,1 hr 30 min,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/20406/bridle-track-1200.jpg,https://www.doc.govt.nz/link/28F06B0E-F538-41D9-9F78-58026DA0D76B.aspx,2018-06-22T04:19:27.000Z
175.7191967,-37.10437238,2002,Broken Hills walking tracks,The Broken Hills area has a number of walking tracks through old mining sites.,Easy,5 min - 10 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/11108/broken-hills-walking-bridge-1200.jpg,https://www.doc.govt.nz/link/A25FC630-2B10-40CA-AE24-C982476FAFA4.aspx,2018-06-22T04:19:28.000Z
174.8233785,-37.82589575,2003,Bryant Memorial Reserve tracks,Two short walking tracks leaving from the Bryant Memorial Reserves. ,Easiest,20-25  min,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/10434/ngarunui-beach-220.jpg,https://www.doc.govt.nz/link/0D73DFE4-B2DA-42EE-B772-DF81779C518B.aspx,2018-06-22T04:19:28.000Z
174.492588,-36.0709906,2004,Brynderwyn Hills Walk,The Brynderwyn Hills stretch from Mangawhai Heads on the east coast nearly halfway to the eastern arms of the Kaipara Harbour. You can access the walk from either its western or eastern ends. ,Advanced,6 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/19357/Brynderwyn-view-223.jpg,https://www.doc.govt.nz/link/E797D8FF-1434-4A05-A4DF-81CE5EE9FCA8.aspx,2018-06-22T04:19:28.000Z
168.6869016,-44.81845827,2005,Bullendale & Dynamo Hut Tracks,Traverse rugged Skippers Creek to see New Zealand’s first industrial hydro power scheme or take the trail to the heart of Skippers’ quartz reef mining history. ,Advanced,4 - 6 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/21548/dynamo-hut-track-skippers-1200.jpg,https://www.doc.govt.nz/link/B47EFB35-ACD2-4B4F-94E6-3F2D8FADEA7E.aspx,2018-06-22T04:19:28.000Z
167.5363447,-45.79223037,2006,Burnt Ridge Track,"This tramping track offers an easy walk from the Borland Lodge grounds to Lake Monowai, in Fiordland. ",Easy,1.5 hr one way,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/65514/burnt-ridge-track-223.jpg,https://www.doc.govt.nz/link/7FCBA83C-FDE2-428E-90FE-820B1D64430B.aspx,2018-06-22T04:19:28.000Z
175.3889838,-36.09553333,2007,Burrill Route,Burrill Route was formed in the 1970s by miners prospecting for copper.,Expert,8 - 9 hr return,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/18315/burrill-track-223.jpg,https://www.doc.govt.nz/link/D2F000EE-FDEB-49B6-A53C-DE537A3C4AED.aspx,2018-06-22T04:19:28.000Z
175.5268949,-40.55122894,2008,Burtton's Track,Burtton's Track (Scotts Road to Mangahao Road) lies between Palmerston North and Shannon.,Advanced,"6 hr going south, 7 hr going north",Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/29501/burttons-track-390.jpg,https://www.doc.govt.nz/link/F73F8CF3-E0EE-4526-BA6F-454FC2B4DFAD.aspx,2018-06-22T04:19:28.000Z
170.9799408,-45.12184201,2009,Bushy Beach Track,Spot New Zealand fur seals/kekeno and yellow-eyed penguins/hoiho from this cliff-top walk.,Easy,10 - 20 min,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/145180/bushy-beach-viewing-platform-1200.jpg,https://www.doc.govt.nz/link/5B950686-2E83-46A4-AE81-F780B70634D7.aspx,2018-06-22T04:19:28.000Z
170.608004,-45.89409404,2010,"Buskin, Highcliff and Paradise Road tracks",Walk or mountain bike tracks from Highcliff Road. ,Advanced,1 hr 30 min,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/160954/boulder-beach-highcliff-220.jpg,https://www.doc.govt.nz/link/150DAF69-D3DB-4B55-B1C2-A9CE50340EAC.aspx,2018-06-22T04:19:29.000Z
174.9375085,-41.35380735,2011,Butcher Track,Butcher Track provides magnificent views of the Wellington harbour and surrounding areas.,Advanced,2 hr one way,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/8834/butcher-track-1200.jpg,https://www.doc.govt.nz/link/FF71D84F-E267-417D-82B0-91CFC0F8673C.aspx,2018-06-22T04:19:29.000Z
169.2112423,-44.67350164,2012,Butterfields Wetland Walk,"Situated near the Hāwea River Swing Bridge this small loop track around the Butterfields Wildlife Management Area is suitable for biking, running and walking. ",Easy,45 mins,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/150600/butterfields-wetland-walk-1200.jpg,https://www.doc.govt.nz/link/F0D1B69A-CFB4-45C2-A764-290F4547CA52.aspx,2018-06-22T04:19:29.000Z
173.391475,-41.17332442,2013,Cable Bay Walkway,"Enjoy the coastal views on this walkway between Rotokura/Cable Bay and The Glen, near Nelson. Boating, sea kayaking, and snorkeling are all possible.",Easy,3 hr 30 min one way,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/12361/cable-bay-walkway-220.jpg,https://www.doc.govt.nz/link/FEEF6BE5-6121-49BB-81B9-F9E2BF40C074.aspx,2018-06-22T04:19:29.000Z
170.1872879,-43.39340539,2014,Callery Gorge Walk,Follow the Callery Gorge Walk as it climbs to a high terrace before descending to the Callery River.  ,Easy,1 hr 20 min,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/17863/callery-gorge-1200.jpg,https://www.doc.govt.nz/link/EFC61FCB-475B-4FDE-8314-F7F62812A8B9.aspx,2018-06-22T04:19:29.000Z
